Chromosome_MM1S_Pol2_DMSO	TSSR_Start_MM1S_Pol2_DMSO	TSSR_End_MM1S_Pol2_DMSO	GeneBody_Start_MM1S_Pol2_DMSO	GeneBody_End_MM1S_Pol2_DMSO	Strand_MM1S_Pol2_DMSO	Symbol_MM1S_Pol2_DMSO	IsOverlapped_MM1S_Pol2_DMSO	Traveling_Ratio_MM1S_Pol2_DMSO	reads.Promoter_MM1S_Pol2_DMSO	reads.TSSR_MM1S_Pol2_DMSO	reads.GeneBody_MM1S_Pol2_DMSO	reads.TESR_MM1S_Pol2_DMSO	iRatio_MM1S_Pol2_DMSO	Traveling_Ratio_MM1S_Pol2_JQKD82	reads.Promoter_MM1S_Pol2_JQKD82	reads.TSSR_MM1S_Pol2_JQKD82	reads.GeneBody_MM1S_Pol2_JQKD82	reads.TESR_MM1S_Pol2_JQKD82	iRatio_MM1S_Pol2_JQKD82
chr3	196064991	196065321	196050416	196064991	-	TM4SF19	Y	0.512049462516687	6	1	86	23	1.5	1.95716683450822	7	4	90	37	0.685714285714286
chr3	196159045	196159375	196080368	196159045	-	UBXN7	N	3.31552844158033	44	13	932	84	1.37755102040816	7.90775743314749	59	34	1022	60	0.73469387755102
chr3	196230339	196230669	196195656	196230339	-	RNF168	N	13.5100799939197	49	123	954	126	0.172811059907834	17.770640094698	59	174	1026	123	0.146938775510204
chr3	196241937	196242267	196233747	196241937	-	SMCO1	N	1.37479019805304	11	3	54	260	1.28571428571429	2.24965668772315	11	5	55	333	0.857142857142857
chr3	196295113	196295443	196281058	196295113	-	WDR53	N	13.3981291500396	196	118	374	66	0.709483793517407	21.7014877009731	204	162	317	59	0.539000876424189
chr3	196295694	196296024	196296024	196315930	+	FBXO45	N	18.5467825677949	210	103	334	37	0.869505494505495	12.9484179625652	258	76	353	26	1.44155844155844
chr3	196359158	196359488	196358374	196359158	-	LINC01063	N	2.72294953563836	100	124	108	30	0.346285714285714	3.59333516433214	152	200	132	48	0.326226012793177
chr3	196366536	196366866	196366866	196388874	+	NRROS	N	8.81330335973864	46	101	762	82	0.197478991596639	11.0820745216516	59	129	774	111	0.197802197802198
chr3	196438865	196439195	196433147	196438865	-	CEP19	N	9.35888721047331	141	39	72	33	1.52142857142857	10.6716722942954	146	63	102	23	0.984375
chr3	196439214	196439544	196439544	196462876	+	PIGX	N	20.016373876394	68	92	324	100	0.317972350230415	24.5191120451859	103	104	299	138	0.424489795918367
chr3	196466697	196467027	196467027	196559518	+	PAK2	N	19.3555621836935	28	87	1256	66	0.141233766233766	22.0863702942475	37	112	1417	90	0.144121365360303
chr3	196594696	196595026	196595026	196661584	+	SENP5	N	15.176195633586	61	104	1378	133	0.253061224489796	23.65701084059	65	164	1394	169	0.171428571428571
chr3	196669164	196669494	196662272	196669164	-	NCBP2	N	9.66864479930945	172	130	280	77	0.5659760087241	8.65872157735729	222	158	380	100	0.601078167115903
chr3	196669463	196669793	196669793	196670884	+	NCBP2-AS2	N	5.08136264194187	159	134	87	71	0.507936507936508	7.02016440666058	216	183	86	93	0.505434782608696
chr3	196695442	196695772	196673213	196695442	-	PIGZ	N	6.78745902166227	72	19	188	335	1.56428571428571	8.05921450151057	110	27	225	423	1.69897959183673
chr3	196756387	196756717	196728611	196756387	-	MELTF	Y	4.47564954682779	25	32	600	64	0.337662337662338	3.52700643635886	38	29	690	65	0.557142857142857
chr3	196729746	196730076	196730076	196731615	+	MFI2-AS1	Y	1.99699264716026	70	94	219	35	0.320300751879699	1.82330366620397	54	116	296	34	0.201465201465201
chr3	197025843	197026173	196769430	197025843	-	DLG1	Y	1.68478610823831	17	10	4598	78	0.701298701298701	3.86790819137196	20	25	5007	81	0.346153846153846
chr3	197025087	197025417	197025417	197030621	+	DLG1-AS1	Y	12.9064299150658	99	87	106	33	0.487012987012987	13.2478376029467	146	123	146	42	0.508064516129032
chr3	197299894	197300224	197236653	197299894	-	BDH1	N	0.277037376668093	9	3	2069	98	1.07142857142857	0.182138650246674	7	2	2098	125	1.14285714285714
chr3	197354452	197354782	197340897	197354452	-	LOC220729	N	1.26663967359143	14	3	97	84	1.60714285714286	4.89675554971759	9	11	92	83	0.357142857142857
chr3	197476270	197476600	197398264	197476270	-	RUBCN	Y	7.00313434350531	168	69	2322	86	1.03469387755102	6.77615528573162	212	68	2365	89	1.32298136645963
chr3	197476393	197476723	197476723	197511317	+	FYTTD1	Y	5.64726878471884	60	67	1240	45	0.384453781512605	8.41591905032726	72	74	919	67	0.417142857142857
chr3	197518066	197518396	197518396	197598456	+	LRCH3	N	23.7452989017444	51	102	1039	48	0.216366158113731	34.3322349855583	59	155	1092	69	0.164835164835165
chr3	197686590	197686920	197615945	197686590	-	IQCG	Y	2.44154841756932	47	24	2098	38	0.822857142857143	3.92408654302088	87	41	2230	46	0.897959183673469
chr3	197677021	197677351	197677351	197682721	+	RPL35A	Y	4.70983537303497	108	274	944	422	0.16987012987013	7.17516132623408	164	348	787	542	0.20261972984036
chr3	197687040	197687370	197687370	197770591	+	LMLN	Y	8.45982442372516	42	25	743	29	0.708791208791209	16.307109673374	62	55	848	43	0.482142857142857
chr3	197766038	197766368	197765194	197766038	-	LMLN-AS1	Y	2.26921785834173	12	8	9	47	0.619047619047619	0.940531086023215	16	7	19	57	0.910714285714286
chr3	197807242	197807572	197784403	197807242	-	ANKRD18DP	N	27.6440674785611	172	129	322	43	0.57032967032967	33.7232810121982	242	195	399	54	0.53134110787172
chr3	197879206	197879536	197879536	197907728	+	FAM157A	N	0	0	0	13	0	0.428571428571429	0	0	0	13	0	0.428571428571429
chr4	53148	53478	53478	88099	+	ZNF595	Y	1.38083415592315	7	4	303	20	0.685714285714286	1.19768916768525	16	3	262	20	1.82142857142857
chr4	53162	53492	53492	196095	+	ZNF718	Y	2.3414554052279	7	4	736	9	0.685714285714286	1.99765592532581	16	3	647	11	1.82142857142857
chr4	206358	206688	206688	249773	+	ZNF876P	N	0	4	0	186	12	2.14285714285714	0.993657895343742	2	1	131	19	0.642857142857143
chr4	289644	289974	264463	289644	-	ZNF732	N	0	1	0	103	10	0.857142857142857	0.717722168386251	7	1	106	13	1.71428571428571
chr4	331565	331895	331895	367691	+	ZNF141	Y	0.858317748045845	2	1	126	19	0.642857142857143	1.96632793188684	1	2	110	16	0.285714285714286
chr4	467698	468028	419223	467698	-	ABCA11P	Y	19.5270896273917	22	72	540	29	0.135029354207436	21.953532717186	21	76	507	21	0.122448979591837
chr4	492660	492990	433772	492660	-	ZNF721	Y	13.4782111141628	97	55	726	36	0.75	13.6427338789366	133	49	639	20	1.14857142857143
chr4	492958	493288	493288	533710	+	PIGG	N	24.6116977002281	60	79	392	10	0.326785714285714	30.6005133887096	46	110	439	11	0.181467181467181
chr4	619332	619662	619662	664681	+	PDE6B	N	2.06078916048705	4	2	132	74	0.714285714285714	3.20028434334459	1	2	85	83	0.285714285714286
chr4	667827	668157	666224	667827	-	ATP5I	N	3.29522658610272	21	17	25	26	0.523809523809524	6.16753639110135	28	28	22	23	0.428571428571429
chr4	671680	672010	672010	675817	+	MYL5	Y	3.28700906344411	2	2	7	10	0.428571428571429	4.60181268882175	2	4	10	8	0.257142857142857
chr4	682930	683260	675612	682930	-	MFSD7	Y	1.05294202273054	3	1	21	7	0.857142857142857	1.38198640483384	1	1	16	12	0.428571428571429
chr4	699499	699829	699829	764768	+	PCGF3	N	0.943237276318847	1	1	208	24	0.428571428571429	1.81660512476222	3	2	216	50	0.571428571428572
chr4	775336	775666	773936	775336	-	LOC100129917	N	4.30821104876996	40	57	56	51	0.302955665024631	5.57937379840703	49	58	44	79	0.36319612590799
chr4	819645	819975	778744	819645	-	CPLX1	N	1.17686663789383	0	1	105	116	0.214285714285714	0	1	0	101	129	0.857142857142857
chr4	925878	926208	843062	925878	-	GAK	Y	18.7464348340481	81	75	1001	24	0.462406015037594	26.6744725475019	95	129	1210	41	0.316483516483516
chr4	926144	926474	926474	952443	+	TMEM175	Y	48.2825935393911	83	80	130	16	0.444444444444444	53.0276070424002	155	98	145	32	0.675324675324675
chr4	967048	967378	952671	967048	-	DGKQ	N	1.17400179635829	3	1	37	10	0.857142857142857	0	1	0	74	17	0.857142857142857
chr4	986928	987258	972860	986928	-	SLC26A1	Y	0	3	0	40	3	1.71428571428571	1.80870347753423	0	2	47	4	0.142857142857143
chr4	980754	981084	981084	998345	+	IDUA	Y	1.33720660004648	5	1	39	7	1.28571428571429	2.60755287009063	0	2	40	8	0.142857142857143
chr4	1005579	1005909	1005909	1020686	+	FGFRL1	N	0	1	0	32	8	0.857142857142857	1.39520392749245	1	1	32	7	0.428571428571429
chr4	1107052	1107382	1065265	1107052	-	RNF212	N	0	4	0	165	13	2.14285714285714	2.74451595954289	2	3	138	17	0.321428571428571
chr4	1107396	1107726	1107726	1126763	+	LOC105374344	Y	2.15687311178248	2	3	80	15	0.321428571428571	0.821665947345706	3	1	70	21	0.857142857142857
chr4	1116652	1116982	1108984	1116652	-	TMED11P	Y	1.49478608322776	6	2	31	18	1	0	3	0	38	11	1.71428571428571
chr4	1202450	1202780	1160720	1202450	-	SPON2	Y	1.14198848460966	13	5	552	22	1	1.60947483447966	19	9	705	18	0.857142857142857
chr4	1202450	1202780	1189570	1202450	-	LOC100130872	Y	0.781433892670379	13	5	249	41	1	1.17925478348439	19	9	297	63	0.857142857142857
chr4	1203877	1204207	1204207	1212379	+	CTBP1-AS	Y	0.859914926876193	7	7	201	76	0.428571428571429	0.768617677830416	16	8	257	76	0.80952380952381
chr4	1242608	1242938	1205227	1242608	-	CTBP1	Y	9.5921847268595	159	84	989	59	0.80672268907563	5.58424573034258	175	58	1173	82	1.27845036319613
chr4	1243197	1243527	1243527	1246795	+	CTBP1-AS2	N	10.0192652918254	197	70	69	27	1.19517102615694	13.71685129238	179	100	72	38	0.763790664780764
chr4	1283608	1283938	1283938	1333936	+	MAEA	N	16.3973505326761	73	66	608	50	0.473347547974414	28.2380788438403	111	146	781	77	0.326530612244898
chr4	1341023	1341353	1341353	1381837	+	UVSSA	N	27.2644112502689	55	72	323	25	0.328767123287671	40.9773490576165	91	132	394	25	0.296455424274973
chr4	1385309	1385639	1385639	1389782	+	CRIPAK	N	3.95356972491652	5	6	19	11	0.36734693877551	1.13814886020324	4	3	33	18	0.535714285714286
chr4	1399930	1400260	1396719	1399930	-	NKX1-1	N	0	0	0	7	16	0.428571428571429	1.21299093655589	0	1	8	14	0.214285714285714
chr4	1685740	1686070	1641607	1685740	-	FAM53A	N	16.666918429003	17	20	160	12	0.36734693877551	18.4741746441961	26	23	166	14	0.482142857142857
chr4	1714168	1714498	1694457	1714168	-	SLBP	N	6.05156185678502	126	88	866	125	0.611556982343499	6.18642828567093	120	91	876	168	0.563664596273292
chr4	1722784	1723114	1717678	1722784	-	TMEM129	N	2.5020004899159	28	36	222	400	0.335907335907336	1.74120410270009	54	36	319	486	0.637065637065637
chr4	1723186	1723516	1723516	1746905	+	TACC3	N	2.88081317423403	91	17	417	32	2.19047619047619	3.24781829351421	120	33	718	53	1.52521008403361
chr4	1795008	1795338	1795338	1810599	+	FGFR3	N	5.56485050526096	8	7	58	60	0.482142857142857	9.53974372330451	6	12	58	53	0.230769230769231
chr4	1857674	1858004	1813205	1857674	-	LETM1	N	14.6144576923964	81	57	524	44	0.605911330049261	16.1129766473422	83	71	592	56	0.5
chr4	1873092	1873422	1873422	1983934	+	WHSC1	Y	6.37667442913322	249	39	2042	135	2.67857142857143	6.32174095817353	376	43	2271	182	3.67207792207792
chr4	2010662	2010992	1984440	2010662	-	NELFA	Y	11.8931259738265	99	62	413	138	0.680272108843537	9.11568216005764	113	55	478	173	0.872448979591837
chr4	2043689	2044019	2044019	2045697	+	C4orf48	N	4.34786361674579	3	12	14	17	0.131868131868132	3.1484529638504	9	18	29	30	0.225563909774436
chr4	2061208	2061538	2061538	2070816	+	NAT8L	N	0	1	0	27	12	0.857142857142857	5.33966335779025	0	4	21	17	0.0857142857142857
chr4	2243591	2243921	2073684	2243591	-	POLN	Y	20.4237620906024	16	45	1131	12	0.158385093167702	28.101307694004	23	60	1096	17	0.168618266978923
chr4	2243591	2243921	2233562	2243591	-	HAUS3	Y	5.16513320516342	16	45	264	57	0.158385093167702	7.39075970820131	23	60	246	66	0.168618266978923
chr4	2263439	2263769	2249159	2263439	-	MXD4	Y	8.69462281598566	80	53	263	46	0.642857142857143	8.28612872891699	187	87	453	67	0.915584415584416
chr4	2420070	2420400	2271323	2420070	-	ZFYVE28	N	11.7042751715064	41	43	1651	44	0.409090909090909	15.5857709166477	93	66	1903	45	0.601279317697228
chr4	2420641	2420971	2420971	2464690	+	CFAP99	N	14.2332534639025	66	25	232	53	1.1043956043956	22.931352802954	99	50	288	39	0.840336134453782
chr4	2470764	2471094	2471094	2517586	+	RNF4	N	11.6716470883578	112	87	1047	121	0.550324675324675	11.7345226106555	138	100	1197	114	0.58981612446959
chr4	2627128	2627458	2627458	2734302	+	FAM193A	N	0.755369489704059	7	3	1282	71	0.857142857142857	0.933606831333434	6	4	1383	82	0.6
chr4	2757803	2758133	2743386	2757803	-	TNIP2	N	7.70747511400177	12	66	373	61	0.0831556503198294	13.1823024328192	21	115	380	69	0.0812807881773399
chr4	2794719	2795049	2795049	2842823	+	SH3BP2	N	0.946461294636224	1	4	610	71	0.171428571428571	1.2754228049958	4	6	679	130	0.306122448979592
chr4	2845553	2845883	2845883	2931802	+	ADD1	N	4.01925738232141	20	12	775	64	0.692307692307692	8.88593599177646	53	33	964	102	0.680672268907563
chr4	2936286	2936616	2932287	2936286	-	MFSD10	N	4.3754557766434	60	21	58	56	1.18831168831169	3.85678472713248	86	30	94	86	1.20276497695853
chr4	2937242	2937572	2937572	2952800	+	NOP14-AS1	Y	1.37048274088835	72	14	470	94	2.08571428571429	1.27802954011413	95	16	576	87	2.42016806722689
chr4	2964933	2965263	2939663	2964933	-	NOP14	Y	8.4367557898468	43	81	733	168	0.229965156794425	9.05342409088559	62	97	818	210	0.275510204081633
chr4	2965312	2965642	2965642	3042474	+	GRK4	N	13.8965508001688	118	27	451	368	1.82142857142857	12.9953516313033	159	29	518	604	2.28571428571429
chr4	3075941	3076271	3064972	3075941	-	HTT-AS	N	5.7141368892593	85	15	87	20	2.30357142857143	5.5700830181015	147	20	119	34	3.02040816326531
chr4	3076377	3076707	3076707	3245687	+	HTT	N	14.1482665029339	39	48	1732	29	0.349854227405248	24.7690002524409	55	90	1855	53	0.263736263736264
chr4	3250736	3251066	3251066	3258342	+	MSANTD1	N	1.41838027482701	3	2	31	18	0.571428571428572	0	3	0	31	13	1.71428571428571
chr4	3315843	3316173	3316173	3441640	+	RGS12	N	0.610398392613026	5	1	621	9	1.28571428571429	0.581376383148296	3	1	652	12	0.857142857142857
chr4	3443629	3443959	3443959	3451222	+	HGFAC	N	0	4	0	18	13	2.14285714285714	0	4	0	10	12	2.14285714285714
chr4	3465002	3465332	3465332	3503200	+	DOK7	N	0.685076975957451	3	1	167	50	0.857142857142857	0.752683256479567	0	1	152	57	0.214285714285714
chr4	3533924	3534254	3505323	3533924	-	LRPAP1	N	29.5440784721845	29	133	389	51	0.0959488272921109	34.0953143823045	42	189	479	60	0.0969924812030075
chr4	3578565	3578895	3578895	3592712	+	LINC00955	N	0.474388904147212	7	1	88	19	1.71428571428571	0.579808660624371	0	1	72	20	0.214285714285714
chr4	3679282	3679612	3675319	3679282	-	LOC100133461	N	2.39516616314199	3	2	10	14	0.571428571428572	0.798388721047331	2	1	15	13	0.642857142857143
chr4	3768265	3768595	3768595	3770253	+	ADRA2C	N	1.67069486404834	1	1	3	15	0.428571428571429	0	0	0	4	10	0.428571428571429
chr4	3956855	3957185	3943486	3956855	-	FAM86EP	N	20.4397044370837	33	42	83	6	0.338870431893688	20.0373480505269	42	63	127	24	0.287946428571429
chr4	4228321	4228651	4190529	4228321	-	OTOP1	N	0.892017560422961	0	1	128	10	0.214285714285714	0	1	0	129	7	0.857142857142857
chr4	4249669	4249999	4237268	4249669	-	TMEM128	N	29.9746223564955	110	104	130	21	0.453061224489796	41.0085876727645	141	139	127	21	0.43469387755102
chr4	4291596	4291926	4269428	4291596	-	LYAR	N	13.4392292097313	81	61	304	31	0.566820276497696	17.5635919971267	71	75	286	27	0.406015037593985
chr4	4291893	4292223	4292223	4323513	+	ZBTB49	N	18.1668189784004	84	54	281	16	0.662337662337662	16.0401910848866	84	47	277	23	0.758928571428572
chr4	4387952	4388282	4388282	4420785	+	NSG1	Y	0.857636644282906	4	2	229	47	0.714285714285714	0.340970124202753	2	1	288	50	0.642857142857143
chr4	4543475	4543805	4420695	4543475	-	STX18	Y	13.7986275922706	116	51	1371	76	0.964285714285714	23.7380460693207	184	91	1422	79	0.861801242236025
chr4	4483127	4483457	4477847	4483127	-	STX18-IT1	Y	1.48415653762383	7	4	43	36	0.685714285714286	1.45042570722329	7	5	55	21	0.571428571428572
chr4	4543827	4544157	4544157	4712664	+	STX18-AS1	N	33.5477834130512	75	80	1214	29	0.402116402116402	55.3608583276854	109	143	1315	30	0.327380952380952
chr4	4763456	4763786	4763786	4789101	+	LOC101928279	N	0	3	0	92	17	1.71428571428571	2.06711847799461	5	3	111	24	0.642857142857143
chr4	4846133	4846463	4846463	4852554	+	LINC01396	N	0	3	0	21	14	1.71428571428571	0.6134944612286	2	1	30	16	0.642857142857143
chr4	4861361	4861691	4861691	4865660	+	MSX1	N	10.4947129909366	30	42	48	14	0.308970099667774	19.9899295065458	29	75	45	14	0.169172932330827
chr4	4922504	4922834	4922834	4990398	+	LOC101928306	N	1.5581974585457	1	2	262	13	0.285714285714286	1.41752685464921	1	2	288	21	0.285714285714286
chr4	5020897	5021227	5016313	5020897	-	CYTL1	N	0	3	0	22	19	1.71428571428571	0.602259293314068	2	1	23	22	0.642857142857143
chr4	5053213	5053543	5053543	5502728	+	STK32B	N	0.731173169080113	3	1	1856	14	0.857142857142857	1.59185618980961	6	2	1705	25	1
chr4	5526265	5526595	5526595	5529527	+	LINC01587	N	1.02242621426911	3	3	26	18	0.428571428571429	0.984558576703592	5	3	27	37	0.642857142857143
chr4	5710975	5711305	5564145	5710975	-	EVC2	N	4.40295967554519	10	12	1209	31	0.362637362637363	2.55492116521917	14	8	1389	36	0.714285714285714
chr4	5712893	5713223	5713223	5816031	+	EVC	N	13.63140099821	27	56	1276	56	0.210526315789474	13.2598187311178	38	66	1546	65	0.249466950959488
chr4	5894510	5894840	5822490	5894510	-	CRMP1	N	0.524303861973574	5	1	415	50	1.28571428571429	0	0	0	426	57	0.428571428571429
chr4	6202018	6202348	6027925	6202018	-	JAKMIP1	N	5.48695413347981	9	14	1342	9	0.285714285714286	5.48214818258774	18	17	1631	14	0.452380952380952
chr4	6202429	6202759	6202759	6235663	+	LOC285484	N	5.07938783160959	19	7	137	20	1.07142857142857	8.61039084615934	30	11	127	12	1.10714285714286
chr4	6271546	6271876	6271876	6304992	+	WFS1	N	14.7134352230318	19	35	238	25	0.238095238095238	10.2288929857244	27	32	313	37	0.363636363636364
chr4	6565027	6565357	6322304	6565027	-	PPP2R2C	N	1.71133053897704	0	2	857	12	0.142857142857143	0	4	0	744	13	2.14285714285714
chr4	6576870	6577200	6577200	6624131	+	MAN2B2	N	9.97771064115475	14	19	270	14	0.321428571428571	11.8864627240986	17	28	334	20	0.266009852216749
chr4	6641787	6642117	6642117	6644470	+	MRFAP1	N	0.273530095282361	9	4	104	39	0.857142857142857	0.321177273170256	2	7	155	42	0.160714285714286
chr4	6675308	6675638	6672454	6675308	-	LOC105374366	N	4.53967244394975	70	30	57	15	0.981566820276498	5.70152081519791	103	39	59	18	1.11428571428571
chr4	6675790	6676120	6676120	6677774	+	LOC93622	N	4.55555555555556	90	41	45	43	0.928571428571428	8.06818181818182	116	71	44	62	0.696428571428572
chr4	6695535	6695865	6695865	6698897	+	S100P	N	1.83262839879154	2	3	15	19	0.321428571428571	2.03625377643505	3	2	9	16	0.571428571428572
chr4	6711306	6711636	6709428	6711306	-	MRFAP1L1	N	5.22259818731118	17	46	50	36	0.164133738601824	8.69250377643504	27	49	32	16	0.24
chr4	6717811	6718141	6718141	6719387	+	BLOC1S4	N	4.1570996978852	19	32	29	15	0.25974025974026	7.38984429467813	9	51	26	26	0.0824175824175824
chr4	6784428	6784758	6784758	6885899	+	KIAA0232	N	9.51915746675325	23	30	963	42	0.331797235023041	14.0985713554201	57	49	1062	69	0.497142857142857
chr4	6911140	6911470	6911470	7034845	+	TBC1D14	Y	31.792287186778	53	116	1360	55	0.197802197802198	38.9995585454162	68	174	1663	56	0.168979591836735
chr4	7047658	7047988	7032280	7047658	-	LOC100129931	Y	0.379283556322831	11	2	245	65	1.71428571428571	0.893504531722054	10	5	260	60	0.785714285714286
chr4	7044428	7044758	7042575	7044428	-	CCDC96	Y	1.20025895554596	46	6	28	28	2.87755102040816	2.48942598187311	33	8	18	42	1.61904761904762
chr4	7045125	7045455	7045455	7059677	+	TADA2B	Y	5.48084037240274	19	25	196	124	0.32967032967033	2.55582385246914	23	16	269	168	0.605042016806723
chr4	7069637	7069967	7060621	7069637	-	GRPEL1	N	5.92210692236963	40	60	276	74	0.288056206088993	6.32547024215951	59	75	323	115	0.338345864661654
chr4	7104803	7105133	7099150	7104803	-	FLJ36777	N	5.69385699899295	6	7	21	16	0.375	3.66033664220975	3	6	28	13	0.244897959183673
chr4	7194343	7194673	7194673	7744564	+	SORCS2	Y	0	2	0	1644	9	1.28571428571429	3.64587813303218	2	3	1367	8	0.321428571428571
chr4	7436400	7436730	7432020	7436400	-	PSAPL1	Y	1.10297079556898	1	1	12	11	0.428571428571429	0	0	0	11	4	0.428571428571429
chr4	7755786	7756116	7756116	7780654	+	AFAP1-AS1	Y	6.36150080264824	25	26	303	46	0.412698412698413	5.31440513703451	19	20	279	38	0.408163265306122
chr4	7941353	7941683	7760439	7941353	-	AFAP1	Y	0	4	0	937	62	2.14285714285714	1.22412317352486	3	2	893	60	0.571428571428572
